date,verse_url,reference
2016-05-23T20:01:07+00:00,1/MAL.2.10,Malachi 2:10
2016-05-23T20:06:03+00:00,1/MAL.3.2,Malachi 3:2
2016-05-23T20:07:15+00:00,1/MAL.4.1,Malachi 4:1
2016-05-24T14:57:57+00:00,1/MRK.2.20,Mark 2:20
2016-05-24T15:04:25+00:00,1/MRK.3.29,Mark 3:29
2016-05-24T15:25:05+00:00,1/MRK.6.11,Mark 6:11
2016-05-24T15:56:45+00:00,1/MRK.7.15,Mark 7:15
2016-05-24T16:05:42+00:00,1/MRK.8.38,Mark 8:38
2016-05-25T14:08:04+00:00,1/MRK.13.13,Mark 13:13
2016-05-25T14:09:38+00:00,1/MRK.13.20,Mark 13:20
2016-05-25T15:05:21+00:00,1/MRK.16.16,Mark 16:16
2016-05-25T15:06:25+00:00,1/MRK.16.16,Mark 16:16
2016-05-25T17:52:33+00:00,1/LUK.1.20,Luke 1:20
2016-05-26T05:43:38+00:00,1/LUK.2.10,Luke 2:10
2016-05-26T05:55:40+00:00,1/LUK.2.25,Luke 2:25
2016-05-27T17:11:14+00:00,1/LUK.3.7,Luke 3:7
2016-05-27T17:14:04+00:00,1/LUK.4.1,Luke 4:1
2016-05-27T19:21:13+00:00,1/LUK.6.23,Luke 6:23
2016-05-27T19:30:02+00:00,1/LUK.8.12,Luke 8:12
2016-05-27T19:42:08+00:00,1/LUK.9.56,Luke 9:56
2016-05-27T20:17:30+00:00,1/LUK.12.46,Luke 12:46
2016-05-27T20:18:15+00:00,1/LUK.12.48,Luke 12:48
2016-05-27T20:21:59+00:00,1/LUK.13.21,Luke 13:21
2016-05-27T20:31:45+00:00,1/LUK.16.22,Luke 16:22
2016-05-27T20:32:06+00:00,1/LUK.16.23,Luke 16:23
2016-05-27T20:38:51+00:00,1/LUK.18.30,Luke 18:30
2016-05-27T20:41:20+00:00,1/LUK.19.9,Luke 19:9
2016-05-27T20:51:00+00:00,1/LUK.20.35,Luke 20:35
2016-05-27T21:01:19+00:00,1/LUK.22.18,Luke 22:18
2016-05-27T21:07:15+00:00,1/LUK.22.56,Luke 22:56
2016-05-27T21:12:30+00:00,1/LUK.23.42,Luke 23:42
2016-05-27T21:18:16+00:00,1/LUK.24.26,Luke 24:26
2016-05-31T06:07:36+00:00,1/ACT.1.16,Acts 1:16
2016-05-31T13:21:47+00:00,1/ACT.2.39,Acts 2:39
2016-05-31T13:23:27+00:00,1/ACT.2.47,Acts 2:47
2016-05-31T13:29:56+00:00,1/ACT.3.19,Acts 3:19
2016-05-31T13:30:48+00:00,1/ACT.3.23,Acts 3:23
2016-05-31T13:40:11+00:00,1/ACT.4.32,Acts 4:32
2016-05-31T13:49:47+00:00,1/ACT.5.32,Acts 5:32
2016-05-31T13:52:41+00:00,1/ACT.6.7,Acts 6:7
